a,b,c,d,e,f,g,h,x,y,calls
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.076711604,  -0.003932001851505,   22.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.078084541,  -0.003925798552737,   17.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.075973870,  -0.003930446903115,   19.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.075069049,  -0.003923779146170,  198.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.075515456,  -0.003927729556332,   35.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.078070889,  -0.003925917683709,   39.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.074948446,  -0.003922489565634,   39.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.078419523,  -0.003922517996318,   18.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.077954435,  -0.003926887362755,   25.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.077745259,  -0.003928419521995,   17.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.077038717,  -0.003931590199043,  187.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.077667881,  -0.003928917885830,   23.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.075084174,  -0.003923934189715,   19.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.078414349,  -0.003922573883327,   36.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.077753279,  -0.003928365751004,   14.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.076273119,  -0.003931494566270,   23.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.077838508,  -0.003927769813287,   14.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.074905558,  -0.003922008079864,  181.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.078411343,  -0.003922606269175,   45.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.076518760,  -0.003931928715126,   22.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.077837478,  -0.003927777276019,   30.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.076897210,  -0.003931850793515,   15.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.076993742,  -0.003931686637810,  175.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.077380452,  -0.003930444358311,   17.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.076852933,  -0.003931906513012,   20.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.075391410,  -0.003926761448475,   11.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.078406347,  -0.003922659985972,  218.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.076269277,  -0.003931484732070,  159.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.078020114,  -0.003926350714944,  182.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.078201427,  -0.003924731817122,  313.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.077769702,  -0.003928254404092,   11.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.076832392,  -0.003931928177031,  337.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.075649850,  -0.003928666265259,  203.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.075700733,  -0.003928990534891,   11.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.077800873,  -0.003928038484325,  297.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.075405853,  -0.003926879288047,  232.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.077698536,  -0.003928724871797,   12.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.077505684,  -0.003929842288548,   20.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.078263639,  -0.003924129944097,   25.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.078270513,  -0.003924061989471,   19.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.075701670,  -0.003928996352166,   13.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.076416867,  -0.003931795088825,   26.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.078387404,  -0.003922862255116,   28.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.077066651,  -0.003931523922347,  314.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.076524471,  -0.003931934258674,  167.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.077816192,  -0.003927930179324,   31.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.075068451,  -0.003923772986055,   19.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.077905899,  -0.003927266894055,   21.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.077701097,  -0.003928708485666,   29.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.077725006,  -0.003928553533887,   19.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.075973277,  -0.003930444259038,   29.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.075253319,  -0.003925566539627,   24.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.076857473,  -0.003931901365768,   23.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.076696899,  -0.003932004543994,   26.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.077173195,  -0.003931226305547,   21.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.076444033,  -0.003931837147101,  141.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.075443380,  -0.003927179155102,   48.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.076726025,  -0.003931997886643,  369.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.078240904,  -0.003924352636971,   15.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.078154771,  -0.003925167647783,   12.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.074910385,  -0.003922062872033,  297.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.075007682,  -0.003923134824212,   27.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.078232919,  -0.003924430101281,   23.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.075185437,  -0.003924933789066,   12.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.075078212,  -0.003923873248411,   20.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.076925236,  -0.003931809158530,   21.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.078031604,  -0.003926254108040,   22.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.075661979,  -0.003928745072336,   24.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.077764939,  -0.003928286870676,   42.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.077638589,  -0.003929096880416,  150.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.076052336,  -0.003930776900240,   22.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.077821398,  -0.003927893040848,   13.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.077215320,  -0.003931089067112,  292.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.075813908,  -0.003929652078155,    9.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.077426362,  -0.003930234954641,  349.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.078356092,  -0.003923191813588,   49.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.078451492,  -0.003922169112841,   26.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.076695588,  -0.003932004717932,  161.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.076589879,  -0.003931983035810,  195.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.078318344,  -0.003923581157441,   24.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.078269436,  -0.003924072662387,   30.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.075544920,  -0.003927944884155,   21.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.077411544,  -0.003930303971685,    8.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.075265697,  -0.003925678697750,  161.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.076584620,  -0.003931980113682,   19.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.075927161,  -0.003930231765522,  182.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.078225017,  -0.003924506379692,   17.0
 70.00,  0.50,  0.30,  0.70,  0.50,  0.30,  0.10,  0.90,.078118725,  -0.003925495242850,   32.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.076395401,  -0.003931758544510,   22.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.077049954,  -0.003931564126132,   12.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.076824619,  -0.003931935683626,   19.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.076937804,  -0.003931788887399,  183.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.076868340,  -0.003931888521197,  163.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.074983219,  -0.003922871124254,   32.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.078279471,  -0.003923973006140,   25.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.077033180,  -0.003931602756290,  158.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.075443396,  -0.003927179283458,   48.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.077909856,  -0.003927236489041,  337.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.075137766,  -0.003924471521481,   15.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.078334981,  -0.003923410629361,   32.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.077652924,  -0.003929009948635,  179.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.077156935,  -0.003931276316596,  156.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.078405078,  -0.003922673603143,   19.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.076132447,  -0.003931073230671,   18.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.076832161,  -0.003931928406108,  163.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.076425243,  -0.003931808555450,   16.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.077290679,  -0.003930815927818,   11.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.078299464,  -0.003923772624757,  159.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.077320364,  -0.003930698616761,  163.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.075918936,  -0.003930192433028,  653.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.077600146,  -0.003929323741087,   14.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.078248070,  -0.003924282792758,   18.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.077384803,  -0.003930425076470,   24.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.077563915,  -0.003929529167154,  149.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.078155503,  -0.003925160914872,   20.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.076805560,  -0.003931952479111,  185.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.078150225,  -0.003925209402832,  193.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.077673666,  -0.003928881906227,   33.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.075881656,  -0.003930008729269,   27.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.077466965,  -0.003930038837652,   24.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.076525955,  -0.003931935666124,   11.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.078366833,  -0.003923079438979,   21.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.077585979,  -0.003929405037986,   16.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.077979888,  -0.003926682534862,  159.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.075377803,  -0.003926649199080,  171.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.077806583,  -0.003927998289120,   11.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.076472364,  -0.003931876026285,   11.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.075866795,  -0.003929933014535,   10.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.074914109,  -0.003922105033077,   12.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.077284686,  -0.003930838947982,  180.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.078119412,  -0.003925489068721,   13.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.078283275,  -0.003923935066703,    8.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.076902979,  -0.003931842626321,   10.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.076068327,  -0.003930839326073,   21.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.075138638,  -0.003924480110405,   10.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.076772318,  -0.003931976303190,  161.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.076832395,  -0.003931928174010,  294.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.075137558,  -0.003924469472967,   17.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.077741525,  -0.003928444419641,   15.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.078308567,  -0.003923680577140,   13.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.076756853,  -0.003931985015363,  166.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.076568517,  -0.003931970080269,    7.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.075069806,  -0.003923786948267,   20.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.076493382,  -0.003931901584542,   21.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.077399474,  -0.003930359183210,  170.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.076787245,  -0.003931966465641,   13.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.075894690,  -0.003930073966857,   12.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.077288327,  -0.003930824991465,  196.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.077243049,  -0.003930992683004,   11.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.076175331,  -0.003931215034474,  148.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.076262466,  -0.003931467069392,  187.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.077537582,  -0.003929673370389,    5.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.075024705,  -0.003923316022581,   15.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.076411520,  -0.003931786260514,  196.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.077720085,  -0.003928585714927,  197.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.078042532,  -0.003926161473625,   22.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.076281037,  -0.003931514537672,   19.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.076967531,  -0.003931736991910,   12.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.075085798,  -0.003923950739328,   15.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.076501006,  -0.003931910163737,   15.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.076948911,  -0.003931770146884,  168.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.077445069,  -0.003930145872110,   18.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.075815104,  -0.003929658626570,    9.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.076012527,  -0.003930614401265,  293.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.076635234,  -0.003932000980234,   15.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.078194653,  -0.003924795920086,   20.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.078062483,  -0.003925990464558,   17.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.076249889,  -0.003931433675402,    7.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.075945701,  -0.003930318830647,   10.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.077491621,  -0.003929914753633,  142.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.077938160,  -0.003927016238979,   12.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.076881115,  -0.003931872473008,   12.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.075501192,  -0.003927623291463,   21.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.078227680,  -0.003924480721956,  327.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.078181014,  -0.003924924148188,    6.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.078231092,  -0.003924447776461,   20.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.078439294,  -0.003922302968319,   42.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.078301035,  -0.003923756769759,  487.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.077279628,  -0.003930858201064,   13.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.075609229,  -0.003928395423996,  374.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.076081562,  -0.003930889754509,   15.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.076424037,  -0.003931806644819,  162.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.077937308,  -0.003927022942677,   23.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.076422369,  -0.003931803984965,  325.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.075581582,  -0.003928205003618,   11.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.076395485,  -0.003931758694648,   22.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.078450074,  -0.003922184716452,   38.0
 90.00,  0.70,  0.50,  0.90,  0.70,  0.50,  0.30,  0.10,.076425755,  -0.003931809364583,   11.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.077959314,  -0.003926848405959,   79.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.078116542,  -0.003925514828328,   21.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.077999056,  -0.003926525655786,   25.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.076798868,  -0.003931957834968,   75.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.075440277,  -0.003927154708425,   17.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.076325185,  -0.003931618578390,   28.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.077444227,  -0.003930149928340,   73.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.075236143,  -0.003925409271968,   10.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.076309901,  -0.003931583960292,   11.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.076276362,  -0.003931502794084,  127.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.077737593,  -0.003928470543242,   12.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.076246929,  -0.003931425669798,   53.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.075326859,  -0.003926218281047,   13.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.075047922,  -0.003923560098273,  238.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.077359250,  -0.003930536639627,   96.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.078217183,  -0.003924581627967,    4.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.077906959,  -0.003927258759504,   17.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.076455912,  -0.003931854068646,   12.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.075000084,  -0.003923053335473,    6.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.077899619,  -0.003927314935480,    9.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.076734350,  -0.003931995000860,   25.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.077133676,  -0.003931344979717,   19.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.076491629,  -0.003931899559248,   25.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.074963076,  -0.003922651054497,   26.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.075185170,  -0.003924931242460,   18.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.075353478,  -0.003926445538169,   18.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.076447773,  -0.003931842571968,   10.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.077994174,  -0.003926565830976,   18.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.075699957,  -0.003928985717763,   10.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.076594580,  -0.003931985499240,   13.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.077612825,  -0.003929249931434,    7.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.076430758,  -0.003931817180122,    2.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.076054362,  -0.003930784899082,    9.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.076349047,  -0.003931669655453,    9.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.074925191,  -0.003922229976919,   15.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.074989515,  -0.003922939365757,   90.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.075122202,  -0.003924317400857,   86.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.078317835,  -0.003923586346668,   26.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.077299232,  -0.003930782693121,   11.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.075800592,  -0.003929578513663,   16.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.075248191,  -0.003925519788261,   17.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.077778691,  -0.003928192754346,   16.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.076502526,  -0.003931911829654,   10.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.078185541,  -0.003924881714359,   33.0
