a,b,c,d,e,f,g,h,x1,x2,y,calls
 50.00,  0.50,  0.90,  0.10,  0.10,  0.50,  0.90,  0.50,.136946999,.069450128,  -0.014893296019771,  111.0
 50.00,  0.50,  0.90,  0.10,  0.10,  0.50,  0.90,  0.50,.136053578,.067270589,  -0.014891674881467,   74.0
 50.00,  0.50,  0.90,  0.10,  0.10,  0.50,  0.90,  0.50,.137659596,.069394329,  -0.014893338969649,  104.0
 50.00,  0.50,  0.90,  0.10,  0.10,  0.50,  0.90,  0.50,.135588447,.069193018,  -0.014891999219537,   94.0
 50.00,  0.50,  0.90,  0.10,  0.10,  0.50,  0.90,  0.50,.134845529,.068564926,  -0.014891559306593,   92.0
 50.00,  0.50,  0.90,  0.10,  0.10,  0.50,  0.90,  0.50,.135372901,.067986622,  -0.014895815021353,   93.0
 50.00,  0.50,  0.90,  0.10,  0.10,  0.50,  0.90,  0.50,.135823111,.068980364,  -0.014895777784601,   73.0
 50.00,  0.50,  0.90,  0.10,  0.10,  0.50,  0.90,  0.50,.136727430,.069334453,  -0.014894723575801,   80.0
 50.00,  0.50,  0.90,  0.10,  0.10,  0.50,  0.90,  0.50,.137779955,.067483834,  -0.014892176672146,   30.0
 50.00,  0.50,  0.90,  0.10,  0.10,  0.50,  0.90,  0.50,.134984124,.068688211,  -0.014892153040455,   53.0
 50.00,  0.50,  0.90,  0.10,  0.10,  0.50,  0.90,  0.50,.138673333,.068999701,  -0.014892021118590,   97.0
 50.00,  0.50,  0.90,  0.10,  0.10,  0.50,  0.90,  0.50,.138763206,.068976945,  -0.014891455924510,   71.0
 50.00,  0.50,  0.90,  0.10,  0.10,  0.50,  0.90,  0.50,.135085952,.068083150,  -0.014894129947550,   66.0
 50.00,  0.50,  0.90,  0.10,  0.10,  0.50,  0.90,  0.50,.138234234,.068394398,  -0.014896677557194,   77.0
 50.00,  0.50,  0.90,  0.10,  0.10,  0.50,  0.90,  0.50,.135003048,.067801905,  -0.014892198865963,   25.0
 50.00,  0.50,  0.90,  0.10,  0.10,  0.50,  0.90,  0.50,.136659989,.068928771,  -0.014898994142108,   38.0
 50.00,  0.50,  0.90,  0.10,  0.10,  0.50,  0.90,  0.50,.137893206,.069064612,  -0.014896150875214,   76.0
 50.00,  0.50,  0.90,  0.10,  0.10,  0.50,  0.90,  0.50,.135409670,.067487044,  -0.014892064650308,   76.0
 50.00,  0.50,  0.90,  0.10,  0.10,  0.50,  0.90,  0.50,.135860850,.068352562,  -0.014899119733284,   69.0
 50.00,  0.50,  0.90,  0.10,  0.10,  0.50,  0.90,  0.50,.135397041,.067963310,  -0.014895861223177,  104.0
 50.00,  0.50,  0.90,  0.10,  0.10,  0.50,  0.90,  0.50,.136577581,.067979843,  -0.014899968489384,   60.0
 50.00,  0.50,  0.90,  0.10,  0.10,  0.50,  0.90,  0.50,.138664578,.067766492,  -0.014889373443366,*******
 50.00,  0.50,  0.90,  0.10,  0.10,  0.50,  0.90,  0.50,.136113189,.068434583,  -0.014900018386863,   32.0
 50.00,  0.50,  0.90,  0.10,  0.10,  0.50,  0.90,  0.50,.134405569,.068915105,  -0.014884274435804,*******
 50.00,  0.50,  0.90,  0.10,  0.10,  0.50,  0.90,  0.50,.136085674,.068587866,  -0.014899537126949,  102.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.138678748,.068379512,  -0.014893347733780,   48.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135594698,.068346403,  -0.014897784936845,   50.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135748506,.069310414,  -0.014891409271298,   84.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.138301521,.068534679,  -0.014896320195674,   45.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137874802,.067673912,  -0.014894113559056,   43.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135109449,.068650665,  -0.014893451459696,   42.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135895309,.069012494,  -0.014895834523288,   41.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.136386107,.069474296,  -0.014891853021679,   63.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135664817,.069084830,  -0.014893788855653,   66.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135412548,.068765337,  -0.014895039325859,   53.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137285034,.069088065,  -0.014897607014981,   43.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.133278459,.068542856,  -0.014871079782618,*******
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137099212,.068879559,  -0.014899487595850,   56.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137401314,.068327091,  -0.014900384087422,72098.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.138422370,.069098400,  -0.014893059762595,   60.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137305393,.068387401,  -0.014900687067883,   73.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135903680,.068786039,  -0.014897758082081,37874.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.136574171,.070499476,  -0.014868768466618,*******
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.139047092,.068635531,  -0.014890150810206,*******
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137011793,.068461968,  -0.014901122043037,   65.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.138236895,.068619488,  -0.014896642803954,   47.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.134762835,.068290500,  -0.014891525357002,   51.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135799692,.069286812,  -0.014892043266840,   82.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.136785401,.069417399,  -0.014893628536606,   42.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137898652,.067571774,  -0.014892715415051,   47.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.138203340,.069074190,  -0.014894574252246,   74.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135041328,.067801174,  -0.014892490692304,   68.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135294389,.068810043,  -0.014893854134577,   63.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.136768558,.069134676,  -0.014897207710414,   60.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137510815,.067456288,  -0.014893070654468,   87.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.134752385,.068206704,  -0.014891441957819,   56.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137761337,.069280063,  -0.014894468952844,   52.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.136396639,.069405708,  -0.014892948840351,   58.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.136838883,.067747248,  -0.014898199595335,   29.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135258494,.068075111,  -0.014895374978154,   78.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135474352,.068406923,  -0.014896995026265,   68.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.134991105,.068535613,  -0.014893005726554,   36.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.136500233,.069405843,  -0.014893241639626,   91.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.138370600,.068612290,  -0.014895787052937,   46.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135485352,.068166804,  -0.014897051422144,   49.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.138423043,.069154308,  -0.014892566054709,   83.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.134031317,.067645806,  -0.014881295543919,*******
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.138380517,.068648893,  -0.014895657371086,   77.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137392256,.069436852,  -0.014893303290396,   38.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.136152380,.067984429,  -0.014899287880156,   39.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.136200006,.068720280,  -0.014899329904739,32834.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137412054,.068366740,  -0.014900406447607,   66.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137848045,.069232605,  -0.014894700448680,   69.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135592128,.067476843,  -0.014892883034707,   60.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.138440360,.068726021,  -0.014895054074817,   42.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.136063419,.068856402,  -0.014897953737441,44634.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137879169,.067511685,  -0.014892014935754,11125.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135432589,.068579007,  -0.014896215122691,   50.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135115784,.067880942,  -0.014893536153260,   30.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137056078,.069536073,  -0.014892001692406,   61.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137806864,.067566163,  -0.014893157706957,   59.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135518411,.067703126,  -0.014894837051735,   53.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135849469,.067358382,  -0.014892386777799,   57.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.139611105,.068586784,  -0.014883929301849,*******
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135208083,.067851351,  -0.014894025112256,   92.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.138763988,.068628952,  -0.014892750902183,   71.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137398671,.069562028,  -0.014891389271205,   58.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.139637646,.067895027,  -0.014879902182103,*******
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.140073547,.068935007,  -0.014877181516906,*******
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137142332,.069332220,  -0.014894972986478,   98.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.136562815,.068546743,  -0.014900853155997,   91.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135568419,.069046442,  -0.014893600864853,   26.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.138504964,.068963624,  -0.014893493406958,   41.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.138829952,.068636511,  -0.014892169225631,   67.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135657180,.068011604,  -0.014897525302102,   57.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.138401927,.068342973,  -0.014895429559733,   42.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135423151,.068349253,  -0.014896744462326,   50.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.138153195,.068204982,  -0.014896649239889,   52.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.134764237,.068229499,  -0.014891559782955,   24.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137170283,.067807397,  -0.014898245381625,24543.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.138255975,.068364592,  -0.014896483819398,   58.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.138229675,.068687607,  -0.014896537648362,   53.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137969504,.067973634,  -0.014896415308286,   59.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.136289384,.067438120,  -0.014894526480304,   78.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.138626862,.068883214,  -0.014893059415114,   59.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135275520,.068417774,  -0.014895632142897,   58.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137392317,.069538002,  -0.014891780655905,   72.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137899707,.067900327,  -0.014896230718944,   76.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.136357664,.068177673,  -0.014900504918763,   52.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135066853,.068061899,  -0.014893923578205,   57.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137543210,.068318175,  -0.014899935712502,   48.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137256531,.067625882,  -0.014896167739534,   85.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135947097,.067416466,  -0.014893487461194,  100.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.138314584,.068969192,  -0.014894707419653,   56.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.136138992,.069377523,  -0.014892425704588,   74.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.138848511,.068677457,  -0.014891941375625,   78.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.136681798,.067828410,  -0.014898965724352,   66.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135903025,.069055441,  -0.014895432921870,   43.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.136765582,.069218945,  -0.014896249867116,   55.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.136486472,.068002669,  -0.014900012130837,   78.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137215732,.067729163,  -0.014897396405027,   49.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137848775,.068134196,  -0.014898039545007,   61.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.136778411,.068425091,  -0.014901211150033,   55.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135291243,.068382828,  -0.014895808115431,   48.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.138092457,.069350918,  -0.014892293168786,   69.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138004221,.070248408,  -0.014875834012143,*******
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.136964661,.069472317,  -0.014892969612191,  435.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.137470015,.069101135,  -0.014897157803080,12362.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138450140,.067908891,  -0.014892615470585,  329.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135253163,.067540131,  -0.014891720692280,  201.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.134786539,.067973821,  -0.014891264179949,  257.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.137554636,.067390067,  -0.014891895584642,  327.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135555058,.067372312,  -0.014891378931869,  352.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.136107690,.068014867,  -0.014899313972837,29895.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135539804,.068840828,  -0.014895333751303,  346.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.134720693,.068856084,  -0.014888339441054,*******
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.136823218,.069346242,  -0.014894684164398,  172.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.137972543,.066898657,  -0.014880067763474,*******
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.134914899,.068712070,  -0.014891370079303,  107.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.134795085,.068183965,  -0.014891827708111,  324.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135665289,.069162349,  -0.014892878193205,  449.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135090804,.068144764,  -0.014894298535338,31335.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138487983,.068028016,  -0.014893264104658,  235.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138263968,.068108306,  -0.014895442692716,   21.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135966135,.069129099,  -0.014894927695920,   30.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.137761696,.069491545,  -0.014891677594046,33472.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.137862673,.067820139,  -0.014895718904640,31806.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138919325,.070320258,  -0.014869174931219,*******
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138771286,.068987685,  -0.014891322374702,  685.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135128445,.068060370,  -0.014894391852290,72864.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.137215091,.069568953,  -0.014891443938769,  274.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138046259,.069428861,  -0.014891497904518,  457.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138608133,.068981443,  -0.014892634753073,   90.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.136152263,.068465305,  -0.014900096412694, 6893.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.137317690,.067623826,  -0.014895961434721,  131.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.133962380,.068307298,  -0.014882357574676,*******
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138855932,.068336340,  -0.014891664258917,  372.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.137465061,.068775915,  -0.014899491075744,  257.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.136501189,.068177893,  -0.014900731676684,26096.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138833496,.068855997,  -0.014891512788673,  260.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135273161,.068976642,  -0.014892206648932,  153.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135502875,.067818829,  -0.014895646308467,52631.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138514005,.069224389,  -0.014891294904072,  270.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.137732563,.067743848,  -0.014895628811542,  841.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138854368,.068338893,  -0.014891686557611,  701.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135904756,.065082027,  -0.014822139122603,*******
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.134893500,.066594111,  -0.014872818640149,*******
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138566306,.069277472,  -0.014890385815644,*******
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.134888336,.068552843,  -0.014892012761001,  422.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138546786,.068977905,  -0.014893105650113,  475.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135265460,.069015858,  -0.014891738147704,  223.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135202966,.069007187,  -0.014891326288275, 4692.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138427551,.068376379,  -0.014895318235894,   98.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.134948605,.068075737,  -0.014893002028479,  115.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.137741056,.069505767,  -0.014891528946679,  439.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.136854559,.068162689,  -0.014900833774509,65681.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135314974,.067615782,  -0.014892875818754,  416.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135403835,.069050589,  -0.014892415610675,  544.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.137805657,.067495272,  -0.014892199364265, 1385.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135043579,.068872201,  -0.014891285225743,  263.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135222715,.069028797,  -0.014891255001758,  655.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138760762,.070653807,  -0.014861072287455,*******
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.136508675,.067362302,  -0.014893656406754,  171.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135318007,.067002354,  -0.014884227697059,*******
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135873650,.069916985,  -0.014880881896121,*******
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138663271,.068015968,  -0.014891708491490,   70.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.133968565,.068170999,  -0.014882563378488,*******
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135879917,.067869430,  -0.014897737356449, 1595.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135875617,.066307522,  -0.014869606458221,*******
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135938967,.069074647,  -0.014895404671579,  226.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.133706832,.069259425,  -0.014870187993497,*******
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138840045,.068851345,  -0.014891476860205,  340.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135393204,.067701305,  -0.014894120851078,  663.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138725704,.068611579,  -0.014893094393974,  795.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.136067760,.066965912,  -0.014886299613022,*******
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135199004,.069489780,  -0.014884499599972,*******
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135701365,.067372923,  -0.014892034945137,  483.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138195363,.068949303,  -0.014895538747005,   90.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138721545,.068289725,  -0.014892717752675,  621.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.134870958,.068372061,  -0.014892422910224,  332.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.134987246,.067885860,  -0.014892573185679,  136.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135010439,.067685039,  -0.014891388286696,  351.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138638161,.069052079,  -0.014891918889294,   81.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138924893,.068651674,  -0.014891292706086,  404.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135406139,.067651547,  -0.014893756779474,31337.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.136948948,.069519524,  -0.014892220789102,  137.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.137238929,.067081516,  -0.014887737016629,*******
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135588188,.067372125,  -0.014891531869922,  781.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138382034,.069149319,  -0.014892871039283,54446.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138702185,.068490532,  -0.014893313333443,  428.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.139181841,.068647830,  -0.014888780417247,*******
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.136459509,.067805410,  -0.014898663476455,65946.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.137351523,.068320344,  -0.014900503395070,  300.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.136647879,.067041452,  -0.014888151005391,*******
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.136374388,.070512934,  -0.014867569306837,*******
