a,b,c,d,e,f,g,h,x1,x2,y,calls
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.134734031,.068240442,  -0.014891272407098,                65.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.135299844,.068251009,  -0.014895946417857,                31.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.135239789,.067631854,  -0.014892550504661,                90.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.135569004,.068730504,  -0.014896297677413,                87.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.135066182,.068721163,  -0.014892654944450,                68.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.135479578,.068241189,  -0.014897109503360,               401.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.135393521,.067533914,  -0.014892501375977,               139.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.136782362,.067219951,  -0.014891292327065,               197.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.138231526,.067861036,  -0.014893816124894,                64.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.136910917,.069380998,  -0.014894278395991,               150.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.134887998,.068475245,  -0.014892310994613,               157.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.137837471,.069393655,  -0.014892795157700,               156.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.138450981,.068585317,  -0.014895258148490,                43.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.135336514,.067559374,  -0.014892439892575,               160.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.135751150,.067509541,  -0.014893961730940,               188.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.138308349,.067836001,  -0.014893025888355,               603.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.135238343,.068698872,  -0.014894196807203,               131.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.137262985,.069510045,  -0.014892354085798,               275.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.136473646,.069401352,  -0.014893237551660,                82.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.135395702,.068805093,  -0.014894633858781,               601.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.136372939,.068670319,  -0.014900063453182,               610.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.136677784,.069481351,  -0.014892482172302,              1284.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.135973739,.068348294,  -0.014899589319179,               108.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.138879730,.068739168,  -0.014891523865483,                63.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.137313529,.069557715,  -0.014891555981104,                89.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.136181254,.067888034,  -0.014898793580018,               168.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.137435372,.067472413,  -0.014893602270053,                80.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.137015572,.067975785,  -0.014899795673206,               124.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.135156498,.067740142,  -0.014892902375405,               350.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.135167138,.067580787,  -0.014891572656963,               462.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.138839369,.068903846,  -0.014891234592647,               177.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.138647680,.068307538,  -0.014893410304812,                67.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.136733564,.069510003,  -0.014892123802280,               670.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.136720658,.068793667,  -0.014899994278449,               596.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.136477748,.067443337,  -0.014894780331009,                53.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.136367749,.067263775,  -0.014892067614944,               496.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.135935500,.067480440,  -0.014894268415573,                66.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.137865075,.069486489,  -0.014891410863129,                93.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.137660333,.069160641,  -0.014896086338170,               173.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.138623900,.068085621,  -0.014892534467212,               458.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.137421067,.069113612,  -0.014897138845784,                71.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.138186032,.068963219,  -0.014895499326583,               112.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.137227718,.068509281,  -0.014900801618296,                64.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.134877046,.068241405,  -0.014892595689916,                81.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.135178513,.067574557,  -0.014891587455495,               130.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.137935497,.069421711,  -0.014892055953747,               184.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.135055822,.068050973,  -0.014893805073874,                32.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.136228706,.068404916,  -0.014900402795650,               105.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.135024163,.068794378,  -0.014891761399835,                62.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.136800755,.069568203,  -0.014891267032003,               135.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.136565065,.067348696,  -0.014893465161232,               179.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.135042161,.068736273,  -0.014892345519748,               154.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.137868372,.067697312,  -0.014894416667814,                76.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.137285632,.068447896,  -0.014900738860374,                60.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.138368483,.068444841,  -0.014895842002194,                72.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.134867652,.068012945,  -0.014892125113528,                94.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.138244665,.069367626,  -0.014891319413216,                76.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.135727709,.069185131,  -0.014892973701332,               111.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.137356978,.067715690,  -0.014896853177740,                81.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.137454993,.069141320,  -0.014896797457392,               205.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.134933847,.068200985,  -0.014893078219311,               181.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.138100803,.067815365,  -0.014894261716444,                92.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.135973246,.067512054,  -0.014894764694098,               165.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.137760574,.069083225,  -0.014896496237208,               120.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.136185237,.067409127,  -0.014893966009372,               501.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.136113340,.069375392,  -0.014892347011429,                78.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.137891753,.069412046,  -0.014892353540857,               206.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.134930201,.067747361,  -0.014891239412552,               105.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.135140307,.067758619,  -0.014892925961238,                82.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.138007066,.068329245,  -0.014897905457864,               108.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.135480174,.068459769,  -0.014896921998107,                78.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.138265674,.069329006,  -0.014891672579565,                76.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.137531379,.069553320,  -0.014891310825070,               208.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.134935214,.068375725,  -0.014892990303558,               403.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.136841418,.067788823,  -0.014898574956829,               132.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.137839246,.069458240,  -0.014891905560863,               454.0
 50.00,  0.70,  0.50,  0.30,  0.10,  0.70,  0.10,  0.30,.136470455,.069509396,  -0.014891540695759,                97.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.137394977,.069304340,  -0.014895073463403,                54.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.136187724,.069152335,  -0.014895605420721,               259.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.138323367,.068760751,  -0.014895721844194,               239.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.135111505,.067811014,  -0.014893081704719,                65.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.134863144,.067941651,  -0.014891810301336,                49.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.135861708,.068216640,  -0.014899056070996,                93.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.137933598,.069374428,  -0.014892686352921,                76.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.136657110,.067420202,  -0.014894484441924,                43.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.135493644,.068019961,  -0.014896680090629,               843.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.138746605,.068246159,  -0.014892325925246,                45.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.135629176,.068447704,  -0.014897836609451,               163.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.136181256,.068471298,  -0.014900175761180,                92.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.135971988,.068021377,  -0.014898908166072,                75.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.136211301,.069282234,  -0.014894066642867,               111.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.138247046,.067940136,  -0.014894395760522,                67.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.135166155,.068328079,  -0.014894952150715,                83.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.134988931,.067708247,  -0.014891409815202,               131.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.138299676,.069330221,  -0.014891468254314,               115.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.135801746,.069079161,  -0.014894647091557,                40.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.138462415,.068204886,  -0.014894495367957,                62.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.135732393,.067677332,  -0.014895632387871,                36.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.137013405,.069532376,  -0.014892048652729,                75.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.136874838,.069278926,  -0.014895617244122,               120.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.138042436,.068684371,  -0.014897604824967,               222.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.138817370,.068417321,  -0.014892216893254,                42.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.135393941,.067697822,  -0.014894095622667,                58.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.136471696,.068616075,  -0.014900493344500,               130.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.138531329,.068870124,  -0.014893834338434,               296.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.137836503,.069029098,  -0.014896671810050,                64.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.137016529,.069391353,  -0.014894180568673,                43.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.136801913,.067669505,  -0.014897455693757,               238.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.135069109,.068633338,  -0.014893210158073,                36.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.138539669,.068350217,  -0.014894409428433,                58.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.136208553,.069257019,  -0.014894390773618,               267.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.136573659,.067705434,  -0.014897854127580,                86.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.138480439,.068809414,  -0.014894474498405,               352.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.137982478,.067979568,  -0.014896384383828,                48.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.136606817,.068161784,  -0.014900789321469,               253.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.135421631,.068557432,  -0.014896229892660,                69.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.135132142,.068235038,  -0.014894713451341,                59.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.136239501,.067649421,  -0.014896920473166,                64.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.138046462,.067930197,  -0.014895627304956,               319.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.138915190,.068662543,  -0.014891365941291,               146.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.137424427,.069134620,  -0.014896925556213,                45.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.138030198,.068076517,  -0.014896746216497,                71.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.138636963,.068011479,  -0.014891904014517,                29.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.135925873,.068671191,  -0.014898531330639,                35.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.138038224,.068973919,  -0.014896198602151,                65.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.138445410,.067885032,  -0.014892438603387,                75.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.136163111,.067232378,  -0.014891294424862,                80.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.137800311,.069426140,  -0.014892484152680,                43.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.137775222,.067973019,  -0.014897432371658,                74.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.138908690,.068710902,  -0.014891333121700,                88.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.136259344,.067962782,  -0.014899426724450,                54.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.138571730,.068828893,  -0.014893729718478,                54.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.136396293,.067377424,  -0.014893810024702,                45.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.136772367,.069143680,  -0.014897114655280,               348.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.138600762,.068640598,  -0.014894066326031,               314.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.135489900,.068452335,  -0.014897000903286,                49.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.136534954,.068424810,  -0.014901016781148,                39.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.136812582,.067501753,  -0.014895483812806,               135.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.138635849,.067952308,  -0.014891442451886,                64.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.137953824,.067540045,  -0.014891961769659,                69.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.137654810,.069354224,  -0.014893879228235,                83.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.137847420,.068988813,  -0.014896939908835,                58.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.137738150,.068908566,  -0.014897911348946,                64.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.138771205,.068164507,  -0.014891707785955,               141.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.137922036,.068021527,  -0.014897012870840,                53.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.137336981,.069198983,  -0.014896397774459,                53.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.135283270,.067640268,  -0.014892908487850,                34.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.135834671,.067308051,  -0.014891614918404,                56.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.136627008,.069197064,  -0.014896303459640,                88.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.135095268,.068399494,  -0.014894292322191,                58.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.135145604,.068777899,  -0.014892921791908,                70.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.135379693,.069025047,  -0.014892515345646,                61.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.135317714,.068008948,  -0.014895551047860,                72.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.138375890,.068782668,  -0.014895297216180,                80.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.135924151,.068934351,  -0.014896706837833,                36.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.138451877,.068802257,  -0.014894703912985,                41.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.138540610,.068389163,  -0.014894489364781,                23.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.135271057,.068007442,  -0.014895233096030,               468.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.136629489,.067490690,  -0.014895436625373,                77.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.134980000,.067720015,  -0.014891432011532,                81.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.136249186,.068095221,  -0.014900017713372,                77.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.135562821,.068687392,  -0.014896515978891,                24.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.134970427,.068141098,  -0.014893319783730,               377.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.136737195,.068083610,  -0.014900548881781,                76.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.135311042,.067620540,  -0.014892897164563,                49.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.135670907,.067596920,  -0.014894580675132,                86.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.135496733,.068568393,  -0.014896676149458,                52.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.137820616,.069124033,  -0.014895905693814,                43.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.138720900,.068086030,  -0.014891689975821,                64.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.138301409,.069032399,  -0.014894339373278,                34.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.138724362,.068681597,  -0.014892997796134,                56.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.137487275,.067671013,  -0.014895911331684,                43.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.138079745,.068585451,  -0.014897613956338,               112.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.137974167,.067987499,  -0.014896489098799,                62.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.138145656,.069135290,  -0.014894350059665,                48.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.135325858,.067847915,  -0.014894786650820,                26.0
 10.00,  0.50,  0.50,  0.30,  0.70,  0.90,  0.90,  0.70,.137466205,.069332653,  -0.014894591836069,                80.0
 30.00,  0.70,  0.70,  0.50,  0.90,  0.10,  0.10,  0.90,.138796061,.068135640,  -0.014891315867698,              1476.0
 30.00,  0.70,  0.70,  0.50,  0.90,  0.10,  0.10,  0.90,.138338236,.069043610,  -0.014894030087819,              2102.0
 30.00,  0.70,  0.70,  0.50,  0.90,  0.10,  0.10,  0.90,.138786531,.068948862,  -0.014891433648731,                90.0
 30.00,  0.70,  0.70,  0.50,  0.90,  0.10,  0.10,  0.90,.134733557,.068242163,  -0.014891267668801,              2898.0
 30.00,  0.70,  0.70,  0.50,  0.90,  0.10,  0.10,  0.90,.137801900,.068780549,  -0.014898366068949,                42.0
 30.00,  0.70,  0.70,  0.50,  0.90,  0.10,  0.10,  0.90,.134960605,.068750233,  -0.014891523298756,              3683.0
 30.00,  0.70,  0.70,  0.50,  0.90,  0.10,  0.10,  0.90,.138129806,.069039153,  -0.014895251249778,               394.0
 30.00,  0.70,  0.70,  0.50,  0.90,  0.10,  0.10,  0.90,.136509063,.068487171,  -0.014900900943129,                18.0
 30.00,  0.70,  0.70,  0.50,  0.90,  0.10,  0.10,  0.90,.138885752,.068726445,  -0.014891503097661,              3352.0
 30.00,  0.70,  0.70,  0.50,  0.90,  0.10,  0.10,  0.90,.138576987,.068828047,  -0.014893694160873,              3284.0
 30.00,  0.70,  0.70,  0.50,  0.90,  0.10,  0.10,  0.90,.135013563,.068450302,  -0.014893493471708,                87.0
 30.00,  0.70,  0.70,  0.50,  0.90,  0.10,  0.10,  0.90,.138868790,.068497826,  -0.014891855994263,              3409.0
 30.00,  0.70,  0.70,  0.50,  0.90,  0.10,  0.10,  0.90,.138642063,.067987186,  -0.014891672322792,              4733.0
 30.00,  0.70,  0.70,  0.50,  0.90,  0.10,  0.10,  0.90,.137885993,.068116150,  -0.014897760321915,              2636.0
 30.00,  0.70,  0.70,  0.50,  0.90,  0.10,  0.10,  0.90,.138313556,.067901404,  -0.014893592209471,                93.0
 30.00,  0.70,  0.70,  0.50,  0.90,  0.10,  0.10,  0.90,.134841073,.068206175,  -0.014892262710126,              3271.0
 30.00,  0.70,  0.70,  0.50,  0.90,  0.10,  0.10,  0.90,.138876223,.068533531,  -0.014891806270929,              1232.0
 30.00,  0.70,  0.70,  0.50,  0.90,  0.10,  0.10,  0.90,.136064995,.068505215,  -0.014899714421131,              3734.0
 30.00,  0.70,  0.70,  0.50,  0.90,  0.10,  0.10,  0.90,.137361844,.067673150,  -0.014896381252531,                98.0
 30.00,  0.70,  0.70,  0.50,  0.90,  0.10,  0.10,  0.90,.136962870,.067328928,  -0.014892807808935,                95.0
 30.00,  0.70,  0.70,  0.50,  0.90,  0.10,  0.10,  0.90,.137174017,.067281473,  -0.014891551370535,               541.0
 30.00,  0.70,  0.70,  0.50,  0.90,  0.10,  0.10,  0.90,.135865364,.068675280,  -0.014898232205003,              3180.0
 30.00,  0.70,  0.70,  0.50,  0.90,  0.10,  0.10,  0.90,.138203871,.068140224,  -0.014896020555476,                19.0
 30.00,  0.70,  0.70,  0.50,  0.90,  0.10,  0.10,  0.90,.135519739,.068139850,  -0.014897199217236,              4569.0
 30.00,  0.70,  0.70,  0.50,  0.90,  0.10,  0.10,  0.90,.138445556,.068111405,  -0.014894138312132,               238.0
 30.00,  0.70,  0.70,  0.50,  0.90,  0.10,  0.10,  0.90,.135241587,.068596284,  -0.014894777998709,              2250.0
 30.00,  0.70,  0.70,  0.50,  0.90,  0.10,  0.10,  0.90,.134756065,.068047141,  -0.014891225522936,               731.0
 30.00,  0.70,  0.70,  0.50,  0.90,  0.10,  0.10,  0.90,.136195790,.068581951,  -0.014899928336909,              7292.0
 30.00,  0.70,  0.70,  0.50,  0.90,  0.10,  0.10,  0.90,.135699724,.068156901,  -0.014898201517638,               878.0
 30.00,  0.70,  0.70,  0.50,  0.90,  0.10,  0.10,  0.90,.136388815,.069427027,  -0.014892601366226,               332.0
 30.00,  0.70,  0.70,  0.50,  0.90,  0.10,  0.10,  0.90,.138561579,.067860430,  -0.014891252870738,              2645.0
 30.00,  0.70,  0.70,  0.50,  0.90,  0.10,  0.10,  0.90,.135167812,.068270208,  -0.014894992203754,               575.0
 30.00,  0.70,  0.70,  0.50,  0.90,  0.10,  0.10,  0.90,.136544201,.068433438,  -0.014901021904306,               162.0
 30.00,  0.70,  0.70,  0.50,  0.90,  0.10,  0.10,  0.90,.136162488,.069090169,  -0.014896205247574,              3025.0
 30.00,  0.70,  0.70,  0.50,  0.90,  0.10,  0.10,  0.90,.134988009,.067876331,  -0.014892527834833,              2861.0
 30.00,  0.70,  0.70,  0.50,  0.90,  0.10,  0.10,  0.90,.138937478,.068580827,  -0.014891237458780,               111.0
 30.00,  0.70,  0.70,  0.50,  0.90,  0.10,  0.10,  0.90,.138604517,.068424674,  -0.014894044664188,                69.0
