a,b,c,d,x,y,calls
 30.00,  0.30,  0.50,  0.70,.078087878,  -0.003925769254229,   21.0
 30.00,  0.30,  0.50,  0.70,.077187642,  -0.003931180488966,   38.0
 30.00,  0.30,  0.50,  0.70,.077868555,  -0.003927549037607,   31.0
 30.00,  0.50,  0.70,  0.90,.076184830,  -0.003931244857553,   12.0
 30.00,  0.50,  0.70,  0.90,.074956933,  -0.003922583413632,   23.0
 30.00,  0.50,  0.70,  0.90,.077692004,  -0.003928766485485,  139.0
 30.00,  0.50,  0.70,  0.90,.077205322,  -0.003931122642143,   17.0
 30.00,  0.50,  0.70,  0.90,.078157934,  -0.003925138525679,    8.0
 30.00,  0.50,  0.70,  0.90,.076969395,  -0.003931733553224,   11.0
 30.00,  0.50,  0.70,  0.90,.076265841,  -0.003931475857670,   30.0
 30.00,  0.50,  0.70,  0.90,.078163026,  -0.003925091509232,   16.0
 30.00,  0.50,  0.70,  0.90,.077311963,  -0.003930732374657,   18.0
 30.00,  0.50,  0.70,  0.90,.077789091,  -0.003928120802180,   18.0
 30.00,  0.50,  0.70,  0.90,.076503563,  -0.003931912958150,   24.0
 30.00,  0.50,  0.70,  0.90,.077647518,  -0.003929042879665,   13.0
 30.00,  0.50,  0.70,  0.90,.076966540,  -0.003931738811954,   10.0
 30.00,  0.50,  0.70,  0.90,.077375639,  -0.003930465553577,   17.0
 30.00,  0.50,  0.70,  0.90,.074914793,  -0.003922112766753,    4.0
 30.00,  0.50,  0.70,  0.90,.078163310,  -0.003925088878707,   18.0
 30.00,  0.50,  0.70,  0.90,.077268941,  -0.003930898355082,   13.0
 30.00,  0.50,  0.70,  0.90,.077289972,  -0.003930818654886,   16.0
 30.00,  0.50,  0.70,  0.90,.077100159,  -0.003931437976067,    6.0
 30.00,  0.50,  0.70,  0.90,.078300483,  -0.003923762340951,   19.0
 30.00,  0.50,  0.70,  0.90,.075875228,  -0.003929976151139,   23.0
 30.00,  0.50,  0.70,  0.90,.075246984,  -0.003925508756191,   25.0
 30.00,  0.50,  0.70,  0.90,.075947384,  -0.003930326625447,   16.0
 30.00,  0.50,  0.70,  0.90,.077211322,  -0.003931102567388,   10.0
 30.00,  0.50,  0.70,  0.90,.076154964,  -0.003931149149227,   23.0
 30.00,  0.50,  0.70,  0.90,.078207586,  -0.003924673290758,   18.0
 30.00,  0.50,  0.70,  0.90,.076097154,  -0.003930947731852,  130.0
 30.00,  0.50,  0.70,  0.90,.077036307,  -0.003931595687102,   23.0
 30.00,  0.50,  0.70,  0.90,.076582066,  -0.003931978631747,   17.0
 30.00,  0.50,  0.70,  0.90,.077894043,  -0.003927357393737,   15.0
 30.00,  0.50,  0.70,  0.90,.075056752,  -0.003923652002891,   16.0
 30.00,  0.50,  0.70,  0.90,.077442210,  -0.003930159625205,   21.0
 30.00,  0.50,  0.70,  0.90,.077669208,  -0.003928909645555,  129.0
 30.00,  0.50,  0.70,  0.90,.075157890,  -0.003924668469539,   23.0
 30.00,  0.50,  0.70,  0.90,.077579738,  -0.003929440457144,  115.0
 30.00,  0.50,  0.70,  0.90,.074999059,  -0.003923042320393,   21.0
 30.00,  0.50,  0.70,  0.90,.075889791,  -0.003930049572990,   16.0
 30.00,  0.50,  0.70,  0.90,.077868420,  -0.003927550042055,   17.0
 30.00,  0.50,  0.70,  0.90,.076394313,  -0.003931756615096,   27.0
 30.00,  0.50,  0.70,  0.90,.075239299,  -0.003925438308838,   28.0
 30.00,  0.50,  0.70,  0.90,.077126952,  -0.003931364199810,  113.0
 30.00,  0.50,  0.70,  0.90,.076628454,  -0.003931999123948,   32.0
 30.00,  0.50,  0.70,  0.90,.075800428,  -0.003929577599917,   19.0
 30.00,  0.50,  0.70,  0.90,.075392373,  -0.003926769350147,   10.0
 30.00,  0.50,  0.70,  0.90,.075683923,  -0.003928885253275,  157.0
 30.00,  0.50,  0.70,  0.90,.076861301,  -0.003931896926236,  223.0
 30.00,  0.50,  0.70,  0.90,.076204761,  -0.003931305565639,   24.0
 30.00,  0.50,  0.70,  0.90,.076779418,  -0.003931971799303,   24.0
 30.00,  0.50,  0.70,  0.90,.076176124,  -0.003931217545064,   13.0
 30.00,  0.50,  0.70,  0.90,.076523058,  -0.003931932906476,  203.0
 30.00,  0.50,  0.70,  0.90,.077179004,  -0.003931208041345,   15.0
 30.00,  0.50,  0.70,  0.90,.078291183,  -0.003923855913795,   16.0
 30.00,  0.50,  0.70,  0.90,.076512079,  -0.003931921967768,  229.0
 30.00,  0.50,  0.70,  0.90,.077092859,  -0.003931457297383,   18.0
 30.00,  0.50,  0.70,  0.90,.075745627,  -0.003929262803366,   18.0
 30.00,  0.50,  0.70,  0.90,.077054675,  -0.003931552934336,   24.0
 30.00,  0.50,  0.70,  0.90,.076957752,  -0.003931754675107,   12.0
 30.00,  0.50,  0.70,  0.90,.076989314,  -0.003931695446640,   22.0
 30.00,  0.50,  0.70,  0.90,.077601250,  -0.003929317352530,   26.0
 30.00,  0.50,  0.70,  0.90,.077813026,  -0.003927952683980,  109.0
 30.00,  0.50,  0.70,  0.90,.077330416,  -0.003930657648523,  113.0
 30.00,  0.50,  0.70,  0.90,.077090301,  -0.003931463991059,   21.0
 30.00,  0.50,  0.70,  0.90,.075477240,  -0.003927441901998,   23.0
 30.00,  0.50,  0.70,  0.90,.077437747,  -0.003930180995013,   98.0
 30.00,  0.50,  0.70,  0.90,.076098187,  -0.003930951516297,   19.0
 30.00,  0.50,  0.70,  0.90,.075448536,  -0.003927219649189,   10.0
 30.00,  0.50,  0.70,  0.90,.078017132,  -0.003926375649571,   24.0
 30.00,  0.50,  0.70,  0.90,.077653257,  -0.003929007908526,   28.0
 30.00,  0.50,  0.70,  0.90,.076142576,  -0.003931107781761,   14.0
 30.00,  0.50,  0.70,  0.90,.077469057,  -0.003930028458038,   21.0
 30.00,  0.50,  0.70,  0.90,.075620895,  -0.003928474296421,   11.0
 30.00,  0.50,  0.70,  0.90,.076306936,  -0.003931577075141,  125.0
 30.00,  0.50,  0.70,  0.90,.077251879,  -0.003930960982740,   22.0
 30.00,  0.50,  0.70,  0.90,.076085285,  -0.003930903739976,   18.0
 30.00,  0.50,  0.70,  0.90,.076792413,  -0.003931962732803,  119.0
 30.00,  0.50,  0.70,  0.90,.078456813,  -0.003922110431351,   16.0
 30.00,  0.50,  0.70,  0.90,.078012907,  -0.003926410892969,   25.0
 30.00,  0.50,  0.70,  0.90,.076285357,  -0.003931525264618,  111.0
 30.00,  0.50,  0.70,  0.90,.077518198,  -0.003929776769224,    5.0
 30.00,  0.50,  0.70,  0.90,.076112380,  -0.003931002848070,   24.0
 30.00,  0.50,  0.70,  0.90,.075383134,  -0.003926693323284,   20.0
 30.00,  0.50,  0.70,  0.90,.076184560,  -0.003931244019335,   17.0
 30.00,  0.50,  0.70,  0.90,.077681244,  -0.003928834462551,   17.0
 30.00,  0.50,  0.70,  0.90,.078407608,  -0.003922646439227,  225.0
 30.00,  0.50,  0.70,  0.90,.077165171,  -0.003931251190717,  112.0
 30.00,  0.50,  0.70,  0.90,.078043013,  -0.003926157377059,  230.0
 30.00,  0.50,  0.70,  0.90,.075769740,  -0.003929403693947,   20.0
 30.00,  0.50,  0.70,  0.90,.077745421,  -0.003928418438618,   19.0
 30.00,  0.50,  0.70,  0.90,.075831257,  -0.003929746213480,   25.0
 30.00,  0.50,  0.70,  0.90,.078131484,  -0.003925380198419,   23.0
 30.00,  0.50,  0.70,  0.90,.076037444,  -0.003930717295581,   19.0
 30.00,  0.50,  0.70,  0.90,.076742796,  -0.003931991627148,    9.0
 30.00,  0.50,  0.70,  0.90,.075994170,  -0.003930536053792,  124.0
 30.00,  0.50,  0.70,  0.90,.076268648,  -0.003931483112546,   20.0
 30.00,  0.50,  0.70,  0.90,.076354731,  -0.003931681290119,   20.0
 30.00,  0.50,  0.70,  0.90,.077256969,  -0.003930942490711,   24.0
 30.00,  0.50,  0.70,  0.90,.075739494,  -0.003929226372837,   18.0
 30.00,  0.50,  0.70,  0.90,.075069321,  -0.003923781950397,   26.0
 30.00,  0.50,  0.70,  0.90,.077411524,  -0.003930304064185,   29.0
 30.00,  0.50,  0.70,  0.90,.076926571,  -0.003931807052958,   15.0
 30.00,  0.70,  0.90,  0.10,.075126878,  -0.003924363868081,   11.0
 30.00,  0.70,  0.90,  0.10,.075086084,  -0.003923953660020,    8.0
 30.00,  0.70,  0.90,  0.10,.076446255,  -0.003931840381131,   88.0
 30.00,  0.70,  0.90,  0.10,.075982147,  -0.003930483571741,    8.0
 30.00,  0.70,  0.90,  0.10,.075411516,  -0.003926925122638,   14.0
 30.00,  0.70,  0.90,  0.10,.075055441,  -0.003923638390276,   23.0
 30.00,  0.70,  0.90,  0.10,.077496178,  -0.003929891403247,  110.0
 30.00,  0.70,  0.90,  0.10,.078019199,  -0.003926358373363,  576.0
 30.00,  0.70,  0.90,  0.10,.074997066,  -0.003923020869172,   20.0
 30.00,  0.70,  0.90,  0.10,.077276500,  -0.003930870025726,   26.0
 30.00,  0.70,  0.90,  0.10,.075649267,  -0.003928662451837,    7.0
 30.00,  0.70,  0.90,  0.10,.077825654,  -0.003927862553578,   18.0
 30.00,  0.70,  0.90,  0.10,.076032147,  -0.003930695754615,   18.0
 30.00,  0.70,  0.90,  0.10,.075270725,  -0.003925723969797,   27.0
 30.00,  0.70,  0.90,  0.10,.076605674,  -0.003931990759613,   15.0
 30.00,  0.70,  0.90,  0.10,.075300144,  -0.003925985576012,   18.0
 30.00,  0.70,  0.90,  0.10,.075924561,  -0.003930219379250,   90.0
 30.00,  0.70,  0.90,  0.10,.078417302,  -0.003922542008495,   15.0
 30.00,  0.70,  0.90,  0.10,.075013819,  -0.003923200359113,   85.0
 30.00,  0.70,  0.90,  0.10,.078068256,  -0.003925940523001,  113.0
 30.00,  0.70,  0.90,  0.10,.077647036,  -0.003929045809855,   12.0
 30.00,  0.70,  0.90,  0.10,.075453898,  -0.003927261571525,   17.0
 30.00,  0.70,  0.90,  0.10,.075826285,  -0.003929719434468,  114.0
 30.00,  0.70,  0.90,  0.10,.078162284,  -0.003925098365428,  199.0
 30.00,  0.70,  0.90,  0.10,.077261430,  -0.003930926148298,   26.0
 30.00,  0.70,  0.90,  0.10,.078144839,  -0.003925258703782,   27.0
 30.00,  0.70,  0.90,  0.10,.078229571,  -0.003924462470415,    5.0
 30.00,  0.70,  0.90,  0.10,.075433928,  -0.003927104486922,   18.0
 30.00,  0.70,  0.90,  0.10,.076807717,  -0.003931950693203,   14.0
 30.00,  0.70,  0.90,  0.10,.078157986,  -0.003925138045256,   18.0
 30.00,  0.70,  0.90,  0.10,.075021163,  -0.003923278475463,   27.0
 30.00,  0.70,  0.90,  0.10,.077098113,  -0.003931443424809,   82.0
 30.00,  0.70,  0.90,  0.10,.076386483,  -0.003931742504009,   14.0
 30.00,  0.70,  0.90,  0.10,.076767369,  -0.003931979255087,   15.0
 30.00,  0.70,  0.90,  0.10,.077771359,  -0.003928243074242,  105.0
 30.00,  0.70,  0.90,  0.10,.075672667,  -0.003928813738238,    8.0
 30.00,  0.70,  0.90,  0.10,.077714909,  -0.003928619401897,   13.0
 30.00,  0.70,  0.90,  0.10,.076888814,  -0.003931862304892,  270.0
 30.00,  0.70,  0.90,  0.10,.077672464,  -0.003928889395469,   17.0
 30.00,  0.70,  0.90,  0.10,.075980689,  -0.003930477143104,   93.0
 30.00,  0.70,  0.90,  0.10,.078075623,  -0.003925876501337,   10.0
 30.00,  0.70,  0.90,  0.10,.075675208,  -0.003928829951559,    2.0
 30.00,  0.70,  0.90,  0.10,.076671496,  -0.003932005982436,   16.0
 30.00,  0.70,  0.90,  0.10,.078055610,  -0.003926049652342,  107.0
 30.00,  0.70,  0.90,  0.10,.077235459,  -0.003931019543820,  182.0
 30.00,  0.70,  0.90,  0.10,.077180575,  -0.003931203063378,   11.0
 30.00,  0.70,  0.90,  0.10,.077713554,  -0.003928628197835,   82.0
 30.00,  0.70,  0.90,  0.10,.077084264,  -0.003931479620357,   21.0
 30.00,  0.70,  0.90,  0.10,.077948745,  -0.003926932604552,   28.0
 30.00,  0.70,  0.90,  0.10,.075126882,  -0.003924363907136,   17.0
 30.00,  0.70,  0.90,  0.10,.077354592,  -0.003930556537339,   19.0
 30.00,  0.70,  0.90,  0.10,.075277824,  -0.003925787613963,   11.0
 30.00,  0.70,  0.90,  0.10,.076531062,  -0.003931940400406,   86.0
 30.00,  0.70,  0.90,  0.10,.077739207,  -0.003928459829492,   16.0
 30.00,  0.70,  0.90,  0.10,.075025324,  -0.003923322568295,   17.0
 30.00,  0.70,  0.90,  0.10,.077585961,  -0.003929405138205,  106.0
 30.00,  0.70,  0.90,  0.10,.076325765,  -0.003931619862998,   19.0
 30.00,  0.70,  0.90,  0.10,.076053754,  -0.003930782499837,  102.0
 30.00,  0.70,  0.90,  0.10,.078401606,  -0.003922710820818,   19.0
 30.00,  0.70,  0.90,  0.10,.075125760,  -0.003924352773698,  361.0
 30.00,  0.70,  0.90,  0.10,.076502780,  -0.003931912107192,   12.0
 30.00,  0.70,  0.90,  0.10,.076998890,  -0.003931676241214,    9.0
 30.00,  0.70,  0.90,  0.10,.075227305,  -0.003925327595340,  266.0
 30.00,  0.70,  0.90,  0.10,.076875424,  -0.003931879748219,   25.0
 30.00,  0.70,  0.90,  0.10,.078288675,  -0.003923881056655,   19.0
 30.00,  0.70,  0.90,  0.10,.078178104,  -0.003924951352719,  114.0
 30.00,  0.70,  0.90,  0.10,.075107138,  -0.003924166723180,   19.0
 30.00,  0.70,  0.90,  0.10,.075570978,  -0.003928130661299,   92.0
 30.00,  0.70,  0.90,  0.10,.077978391,  -0.003926694692083,   19.0
 30.00,  0.70,  0.90,  0.10,.077440156,  -0.003930169476647,   18.0
 30.00,  0.70,  0.90,  0.10,.077682869,  -0.003928824239946,   96.0
 30.00,  0.70,  0.90,  0.10,.075355159,  -0.003926459733859,   23.0
 30.00,  0.70,  0.90,  0.10,.075311172,  -0.003926082196188,   16.0
 30.00,  0.70,  0.90,  0.10,.075169640,  -0.003924782239700,   22.0
 30.00,  0.70,  0.90,  0.10,.075631323,  -0.003928544055939,   18.0
 30.00,  0.70,  0.90,  0.10,.076548647,  -0.003931955439921,    1.0
 30.00,  0.70,  0.90,  0.10,.078407934,  -0.003922642941789,   18.0
 30.00,  0.70,  0.90,  0.10,.076316155,  -0.003931598305785,  107.0
 30.00,  0.70,  0.90,  0.10,.077114992,  -0.003931397685528,   94.0
 30.00,  0.70,  0.90,  0.10,.078447993,  -0.003922207599096,  106.0
 30.00,  0.70,  0.90,  0.10,.076442518,  -0.003931834925095,  122.0
 30.00,  0.70,  0.90,  0.10,.078114311,  -0.003925534810586,  207.0
 30.00,  0.70,  0.90,  0.10,.077048598,  -0.003931567313226,   11.0
 30.00,  0.70,  0.90,  0.10,.075022418,  -0.003923291782940,  204.0
 30.00,  0.70,  0.90,  0.10,.076173462,  -0.003931209098109,   92.0
 30.00,  0.70,  0.90,  0.10,.076272276,  -0.003931492416353,  165.0
 30.00,  0.70,  0.90,  0.10,.077770320,  -0.003928250179312,   14.0
 30.00,  0.70,  0.90,  0.10,.075384069,  -0.003926701040511,  160.0
 30.00,  0.70,  0.90,  0.10,.077083061,  -0.003931482709677,   19.0
 30.00,  0.70,  0.90,  0.10,.077879630,  -0.003927466255193,  105.0
 30.00,  0.70,  0.90,  0.10,.077395961,  -0.003930375082279,  190.0
 30.00,  0.70,  0.90,  0.10,.075621455,  -0.003928478059050,   16.0
 30.00,  0.70,  0.90,  0.10,.077162874,  -0.003931258242838,   96.0
 30.00,  0.70,  0.90,  0.10,.077712300,  -0.003928636321942,   21.0
 30.00,  0.70,  0.90,  0.10,.075592384,  -0.003928279989005,   16.0
 30.00,  0.70,  0.90,  0.10,.075580265,  -0.003928195809268,   20.0
 30.00,  0.70,  0.90,  0.10,.078282115,  -0.003923946644342,   11.0
 30.00,  0.70,  0.90,  0.10,.076447844,  -0.003931842673388,  102.0
 30.00,  0.70,  0.90,  0.10,.077387803,  -0.003930411709551,   10.0
 30.00,  0.70,  0.90,  0.10,.075055560,  -0.003923639629445,    6.0
 30.00,  0.90,  0.10,  0.30,.076390862,  -0.003931750443508,   76.0
 30.00,  0.90,  0.10,  0.30,.078209473,  -0.003924655307762,  136.0
 30.00,  0.90,  0.10,  0.30,.075448006,  -0.003927215490432,  173.0
 30.00,  0.90,  0.10,  0.30,.074962888,  -0.003922648994499,  524.0
 30.00,  0.90,  0.10,  0.30,.078374672,  -0.003922996979910,    9.0
 30.00,  0.90,  0.10,  0.30,.075120647,  -0.003924301917508,  122.0
 30.00,  0.90,  0.10,  0.30,.075831894,  -0.003929749635050,  276.0
 30.00,  0.90,  0.10,  0.30,.076481750,  -0.003931887786011,  149.0
 30.00,  0.90,  0.10,  0.30,.076740420,  -0.003931992621699,   18.0
 30.00,  0.90,  0.10,  0.30,.078448416,  -0.003922202951088,   66.0
 30.00,  0.90,  0.10,  0.30,.077765153,  -0.003928285414365,  804.0
 30.00,  0.90,  0.10,  0.30,.076173895,  -0.003931210474874,   77.0
 30.00,  0.90,  0.10,  0.30,.078298044,  -0.003923786931257,   66.0
 30.00,  0.90,  0.10,  0.30,.078355706,  -0.003923195838538,  379.0
 30.00,  0.90,  0.10,  0.30,.076561742,  -0.003931965368973,    6.0
 30.00,  0.90,  0.10,  0.30,.074980846,  -0.003922845339781,  235.0
 30.00,  0.90,  0.10,  0.30,.075143245,  -0.003924525402714,  174.0
 30.00,  0.90,  0.10,  0.30,.077359303,  -0.003930536411472,  397.0
 30.00,  0.90,  0.10,  0.30,.075734521,  -0.003929196659105,   62.0
 30.00,  0.90,  0.10,  0.30,.078280972,  -0.003923958043776,  145.0
 30.00,  0.90,  0.10,  0.30,.076411026,  -0.003931785435354,    8.0
 30.00,  0.90,  0.10,  0.30,.075129667,  -0.003924391519647,   41.0
 30.00,  0.90,  0.10,  0.30,.076767896,  -0.003931978948355,   93.0
 30.00,  0.90,  0.10,  0.30,.078214261,  -0.003924609590266,  151.0
 30.00,  0.90,  0.10,  0.30,.075287542,  -0.003925874206300,  253.0
 30.00,  0.90,  0.10,  0.30,.077356973,  -0.003930546381378,   60.0
 30.00,  0.90,  0.10,  0.30,.077319556,  -0.003930701883658,  160.0
 30.00,  0.90,  0.10,  0.30,.077921375,  -0.003927147450707,   19.0
 30.00,  0.90,  0.10,  0.30,.075156710,  -0.003924656995717,   63.0
 30.00,  0.90,  0.10,  0.30,.075871128,  -0.003929955239618,   68.0
 30.00,  0.90,  0.10,  0.30,.076928225,  -0.003931804427060,   57.0
 30.00,  0.90,  0.10,  0.30,.077256839,  -0.003930942962466,   12.0
 30.00,  0.90,  0.10,  0.30,.075153253,  -0.003924623321375,   82.0
 30.00,  0.90,  0.10,  0.30,.075054744,  -0.003923631153126,   38.0
 30.00,  0.90,  0.10,  0.30,.076057336,  -0.003930796595539,   93.0
 30.00,  0.90,  0.10,  0.30,.075179656,  -0.003924878513275,   27.0
 30.00,  0.90,  0.10,  0.30,.077669474,  -0.003928907998031,   50.0
 30.00,  0.90,  0.10,  0.30,.078269938,  -0.003924067690294,  356.0
 30.00,  0.90,  0.10,  0.30,.074991921,  -0.003922965374866,   96.0
 30.00,  0.90,  0.10,  0.30,.077549301,  -0.003929609725391,   29.0
 30.00,  0.90,  0.10,  0.30,.075433570,  -0.003927101646502,  109.0
 30.00,  0.90,  0.10,  0.30,.076575548,  -0.003931974663150,   27.0
 30.00,  0.90,  0.10,  0.30,.075060020,  -0.003923685886142,  111.0
 30.00,  0.90,  0.10,  0.30,.076297383,  -0.003931554503178,   44.0
 30.00,  0.90,  0.10,  0.30,.077418282,  -0.003930272758029,   69.0
 30.00,  0.90,  0.10,  0.30,.077520089,  -0.003929766787772,  319.0
 30.00,  0.90,  0.10,  0.30,.077707094,  -0.003928669950465,  534.0
 30.00,  0.90,  0.10,  0.30,.075567997,  -0.003928109630603,   65.0
 30.00,  0.90,  0.10,  0.30,.078136629,  -0.003925333523180,   19.0
 30.00,  0.90,  0.10,  0.30,.076799335,  -0.003931957469959,    9.0
 30.00,  0.90,  0.10,  0.30,.078119474,  -0.003925488518440,   15.0
 30.00,  0.90,  0.10,  0.30,.078199651,  -0.003924748653647,  134.0
 30.00,  0.90,  0.10,  0.30,.077624461,  -0.003929181314658,   64.0
 30.00,  0.90,  0.10,  0.30,.078161006,  -0.003925110180895,    1.0
 30.00,  0.90,  0.10,  0.30,.076125924,  -0.003931050636506,   14.0
 30.00,  0.90,  0.10,  0.30,.076538472,  -0.003931946976635,   58.0
 30.00,  0.90,  0.10,  0.30,.077166636,  -0.003931246677225,   35.0
 30.00,  0.90,  0.10,  0.30,.075298381,  -0.003925970054992,  102.0
 30.00,  0.90,  0.10,  0.30,.075021332,  -0.003923280267149,  103.0
 30.00,  0.90,  0.10,  0.30,.077356021,  -0.003930550445499,  453.0
 30.00,  0.90,  0.10,  0.30,.078265856,  -0.003924108063133,  205.0
 30.00,  0.90,  0.10,  0.30,.075156409,  -0.003924654060734,  378.0
 30.00,  0.90,  0.10,  0.30,.075870586,  -0.003929952464643,    9.0
 30.00,  0.90,  0.10,  0.30,.075623258,  -0.003928490164090,   62.0
 30.00,  0.90,  0.10,  0.30,.076779102,  -0.003931972006359,   55.0
 30.00,  0.90,  0.10,  0.30,.074925964,  -0.003922238664949,   59.0
 30.00,  0.90,  0.10,  0.30,.076593390,  -0.003931984888819,   76.0
 30.00,  0.90,  0.10,  0.30,.074907035,  -0.003922024857808,   16.0
 30.00,  0.90,  0.10,  0.30,.077217859,  -0.003931080439811,  461.0
 30.00,  0.90,  0.10,  0.30,.078266825,  -0.003924098488433,   70.0
 30.00,  0.90,  0.10,  0.30,.076580152,  -0.003931977494185,   12.0
 30.00,  0.90,  0.10,  0.30,.076482098,  -0.003931888210695,   64.0
 30.00,  0.90,  0.10,  0.30,.074933173,  -0.003922319474003,   69.0
 30.00,  0.90,  0.10,  0.30,.078440353,  -0.003922291381994,  245.0
 30.00,  0.90,  0.10,  0.30,.078350226,  -0.003923252889382,   64.0
 30.00,  0.90,  0.10,  0.30,.078291494,  -0.003923852797013,    3.0
 30.00,  0.90,  0.10,  0.30,.078239253,  -0.003924368690296,    8.0
 30.00,  0.90,  0.10,  0.30,.074912722,  -0.003922089341521,   64.0
 30.00,  0.90,  0.10,  0.30,.075590385,  -0.003928266169865,   67.0
 30.00,  0.90,  0.10,  0.30,.078015008,  -0.003926393385951,   12.0
 30.00,  0.90,  0.10,  0.30,.077989702,  -0.003926602496314,   59.0
 30.00,  0.90,  0.10,  0.30,.077951951,  -0.003926907132961,  170.0
 30.00,  0.90,  0.10,  0.30,.077753607,  -0.003928363539569,  158.0
 30.00,  0.90,  0.10,  0.30,.074956313,  -0.003922576575584,  221.0
 30.00,  0.90,  0.10,  0.30,.074961791,  -0.003922636929505,   63.0
 30.00,  0.90,  0.10,  0.30,.077438928,  -0.003930175355843,  451.0
 30.00,  0.90,  0.10,  0.30,.075889756,  -0.003930049398093,  126.0
 30.00,  0.90,  0.10,  0.30,.075119767,  -0.003924293141087,  182.0
 30.00,  0.90,  0.10,  0.30,.075365106,  -0.003926543372927,    7.0
 30.00,  0.90,  0.10,  0.30,.076791256,  -0.003931963583282,    2.0
 30.00,  0.90,  0.10,  0.30,.077590089,  -0.003929381582341,   98.0
 30.00,  0.90,  0.10,  0.30,.077931273,  -0.003927070286740,   62.0
 30.00,  0.90,  0.10,  0.30,.075792271,  -0.003929531965232,  151.0
 30.00,  0.90,  0.10,  0.30,.075747000,  -0.003929270931105,  148.0
 30.00,  0.90,  0.10,  0.30,.075868055,  -0.003929939491892,   46.0
 30.00,  0.90,  0.10,  0.30,.075476428,  -0.003927435693378,   46.0
 30.00,  0.90,  0.10,  0.30,.077569897,  -0.003929495811465,    9.0
 30.00,  0.90,  0.10,  0.30,.076289375,  -0.003931535136363,   26.0
 30.00,  0.90,  0.10,  0.30,.076070372,  -0.003930847190780,  131.0
 30.00,  0.90,  0.10,  0.30,.075588383,  -0.003928252304115,  107.0
 50.00,  0.10,  0.50,  0.90,.075409497,  -0.003926908806054,  183.0
 50.00,  0.10,  0.50,  0.90,.077988913,  -0.003926608951575,  177.0
 50.00,  0.10,  0.50,  0.90,.075812330,  -0.003929643421194,  117.0
 50.00,  0.10,  0.50,  0.90,.078208473,  -0.003924664842905,  102.0
 50.00,  0.10,  0.50,  0.90,.078116179,  -0.003925518079986,  100.0
 50.00,  0.10,  0.50,  0.90,.075821248,  -0.003929692140030,   78.0
 50.00,  0.10,  0.50,  0.90,.077574529,  -0.003929469831808,  140.0
 50.00,  0.10,  0.50,  0.90,.078056596,  -0.003926041181772,  109.0
 50.00,  0.10,  0.50,  0.90,.075333925,  -0.003926279049002,   80.0
 50.00,  0.10,  0.50,  0.90,.076071125,  -0.003930850078101,    3.0
 50.00,  0.10,  0.50,  0.90,.078411300,  -0.003922606739030,  114.0
 50.00,  0.10,  0.50,  0.90,.077168529,  -0.003931240826707,   60.0
 50.00,  0.10,  0.50,  0.90,.078391657,  -0.003922817034708,  149.0
 50.00,  0.10,  0.50,  0.90,.074954971,  -0.003922561768319,   85.0
 50.00,  0.10,  0.50,  0.90,.074960262,  -0.003922620108114,   92.0
 50.00,  0.10,  0.50,  0.90,.075345452,  -0.003926377497165,   87.0
 50.00,  0.10,  0.50,  0.90,.075779490,  -0.003929459604861,    8.0
 50.00,  0.10,  0.50,  0.90,.077068039,  -0.003931520501278,  142.0
 50.00,  0.10,  0.50,  0.90,.078442617,  -0.003922266588895,  178.0
 50.00,  0.10,  0.50,  0.90,.075864864,  -0.003929923072174,  120.0
 50.00,  0.10,  0.50,  0.90,.078091274,  -0.003925739380583,    8.0
 50.00,  0.10,  0.50,  0.90,.076457816,  -0.003931856697336,    5.0
 50.00,  0.10,  0.50,  0.90,.078168402,  -0.003925041694615,  161.0
 50.00,  0.10,  0.50,  0.90,.077939566,  -0.003927005166915,  183.0
 50.00,  0.10,  0.50,  0.90,.078316061,  -0.003923604424793,  130.0
 50.00,  0.10,  0.50,  0.90,.076259867,  -0.003931460249723,    1.0
 50.00,  0.10,  0.50,  0.90,.075429387,  -0.003927068408462,  123.0
 50.00,  0.10,  0.50,  0.90,.075555239,  -0.003928018980085,    3.0
 50.00,  0.10,  0.50,  0.90,.075517693,  -0.003927746100382,   53.0
 50.00,  0.10,  0.50,  0.90,.078448402,  -0.003922203103455,  162.0
 50.00,  0.10,  0.50,  0.90,.076769236,  -0.003931978159556,    7.0
 50.00,  0.10,  0.50,  0.90,.075317370,  -0.003926136157851,  139.0
 50.00,  0.10,  0.50,  0.90,.078387952,  -0.003922856443029,  195.0
 50.00,  0.10,  0.50,  0.90,.078324671,  -0.003923516504325,   98.0
 50.00,  0.10,  0.50,  0.90,.076255312,  -0.003931448198399,  115.0
 50.00,  0.10,  0.50,  0.90,.078362073,  -0.003923129326344,  113.0
 50.00,  0.10,  0.50,  0.90,.074950395,  -0.003922511154915,  117.0
 50.00,  0.10,  0.50,  0.90,.075084477,  -0.003923937275174,  158.0
 50.00,  0.10,  0.50,  0.90,.078068906,  -0.003925934886831,  116.0
 50.00,  0.10,  0.50,  0.90,.076079786,  -0.003930883051538,  117.0
 50.00,  0.10,  0.50,  0.90,.075064013,  -0.003923727200551,  115.0
 50.00,  0.10,  0.50,  0.90,.075222717,  -0.003925284992809,  131.0
 50.00,  0.10,  0.50,  0.90,.077753261,  -0.003928365869445,   87.0
 50.00,  0.10,  0.50,  0.90,.078177191,  -0.003924959876235,   82.0
 50.00,  0.10,  0.50,  0.90,.078429226,  -0.003922412765243,  115.0
 50.00,  0.10,  0.50,  0.90,.078432609,  -0.003922375941490,  109.0
