a,b,c,d,e,f,g,h,x1,x2,y,calls
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137454791,.068866216,  -0.014899022672484,                46.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137479195,.067640565,  -0.014895594513474,                35.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.136839949,.069442468,  -0.014893320730332,               119.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137161247,.068322507,  -0.014900900138243,                85.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.136716863,.067368974,  -0.014893719943293,                34.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.138054000,.068462549,  -0.014897819421557,                51.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135189275,.067999493,  -0.014894630835559,               400.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137567255,.068838610,  -0.014898887796631,               809.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.138472933,.068721949,  -0.014894836484670,                82.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.136823856,.067698237,  -0.014897734644241,               599.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137513912,.068932799,  -0.014898440131229,                 6.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.136069369,.069238930,  -0.014894055571903,                43.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.138770273,.068190463,  -0.014891853274028,               261.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.136638394,.067750236,  -0.014898292489287,               581.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.136809174,.069344445,  -0.014894693485217,                69.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.134772694,.068345358,  -0.014891554400796,                48.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.138546032,.067915640,  -0.014891893739425,                63.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137937411,.067905113,  -0.014896061395198,                56.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135403252,.068109190,  -0.014896423870810,                66.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.136484898,.068768281,  -0.014899802710799,                56.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135031673,.068781869,  -0.014891923494340,                88.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137547641,.068078154,  -0.014899053924127,                58.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.136359565,.069134781,  -0.014896383488978,                49.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135928160,.067798272,  -0.014897408649818,                52.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137381668,.068678943,  -0.014900092869241,                37.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137960492,.068533476,  -0.014898298567208,                69.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.138624774,.068591778,  -0.014893937347571,                58.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.138267669,.068872068,  -0.014895571785928,                42.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.136423125,.067890900,  -0.014899259855184,                39.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135606070,.068505280,  -0.014897558790683,                91.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135228320,.067534334,  -0.014891498962936,                78.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.136227507,.068812964,  -0.014898856348315,               886.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.138279329,.067969047,  -0.014894397979664,                43.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.138488731,.068311902,  -0.014894698040270,                64.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137457985,.069088388,  -0.014897303246594,                48.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137020788,.067540778,  -0.014895691187299,              1120.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135036710,.068817792,  -0.014891686151914,               442.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137641639,.069121580,  -0.014896525489531,                39.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137568233,.068165363,  -0.014899390880287,               118.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135682399,.067737191,  -0.014895933225191,                27.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135001277,.068307425,  -0.014893647013077,                59.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137075550,.069531094,  -0.014892084687711,               102.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137807611,.067508342,  -0.014892372072344,                34.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137591878,.067650716,  -0.014895251442594,                54.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.134832376,.067920201,  -0.014891445122157,                39.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135643630,.068712935,  -0.014896852790712,                89.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.136019308,.067402729,  -0.014893506390684,                76.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135580666,.068252440,  -0.014897707695176,               782.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137599859,.069418263,  -0.014893165350420,                47.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.138164850,.069255422,  -0.014893044912492,                53.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137687586,.067849412,  -0.014896856915726,                57.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137806515,.068826996,  -0.014898123095533,                80.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135935513,.067598703,  -0.014895618864899,                52.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135073080,.067936535,  -0.014893499088908,                65.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135880799,.067411007,  -0.014893207393080,                43.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.136337751,.067342552,  -0.014893247056286,                50.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.138432534,.067974829,  -0.014893302907538,                55.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.134905066,.068260934,  -0.014892842346867,                96.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135762993,.068079815,  -0.014898289684150,                46.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.134900402,.068073356,  -0.014892585902205,                33.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.136486625,.067259235,  -0.014892063607121,                42.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137655460,.067810066,  -0.014896643721534,               532.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.138795187,.068673210,  -0.014892415081481,               304.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135619990,.067482375,  -0.014893078557869,                61.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137034165,.069342554,  -0.014894854216821,                62.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137358191,.068990290,  -0.014898347255086,                64.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137609159,.069386927,  -0.014893569057501,               837.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.138263568,.069230569,  -0.014892778830301,               109.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135082051,.068184989,  -0.014894285527609,               284.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137820702,.069252680,  -0.014894578382036,               676.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.137115623,.068543040,  -0.014900912348114,                54.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.138352113,.069202377,  -0.014892549498481,                58.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135575118,.068450741,  -0.014897520497171,               352.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.138255218,.068649746,  -0.014896471431999,                60.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.135341217,.067576005,  -0.014892640347897,                88.0
 50.00,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,  0.90,.138712589,.068598093,  -0.014893216766776,                72.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.136625648,.069539209,  -0.014891439074343,               148.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138864461,.068454463,  -0.014891849096048,               974.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.137325270,.068051418,  -0.014899615043097,                21.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138866835,.068252901,  -0.014891254725583,              1563.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.134814564,.067951345,  -0.014891425544643,               327.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138449966,.067936255,  -0.014892852641267,              2354.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135387344,.069092313,  -0.014891820990533,               985.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.136086904,.067269081,  -0.014891726372832,              1939.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135637155,.069237003,  -0.014891738304025,               129.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138504999,.067814443,  -0.014891270031786,              1939.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138727076,.068060653,  -0.014891463585232,              2945.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.136708589,.067869222,  -0.014899281155704,              1696.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135032597,.067662626,  -0.014891367386172,               762.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138483856,.067816262,  -0.014891462837895,               461.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138620413,.068830059,  -0.014893356901926,              1730.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135507850,.067614411,  -0.014893963828071,              3343.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138552053,.067972501,  -0.014892322043238,               283.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.134757986,.068232037,  -0.014891500883093,                19.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.134914497,.067919681,  -0.014892147464145,               627.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.137782992,.069301784,  -0.014894139840705,              1181.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.137406715,.069394529,  -0.014893875167915,              1323.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.137288775,.069578565,  -0.014891237962629,               317.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138658067,.067958582,  -0.014891300127384,               776.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.137830035,.067480191,  -0.014891849076433,               499.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.137711766,.069455324,  -0.014892349672042,               211.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.137712476,.069002774,  -0.014897332478984,               695.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138624499,.069098359,  -0.014891660066020,               909.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138184181,.069395557,  -0.014891282629021,              2554.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.136827549,.069056597,  -0.014898051506283,              1326.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138411256,.067745575,  -0.014891293950414,               370.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135160867,.068968319,  -0.014891380470463,               208.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135030356,.067826691,  -0.014892570319571,               210.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.136134749,.069450618,  -0.014891281314556,              3087.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138344520,.069233503,  -0.014892279379359,               140.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.136015446,.067673102,  -0.014896613840533,               207.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138807090,.068201389,  -0.014891572145858,               387.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135357042,.069102475,  -0.014891474063370,                94.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138325285,.068973141,  -0.014894615258217,               534.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.137214080,.068259810,  -0.014900688778562,              1676.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.137227947,.068877065,  -0.014899372208196,               754.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135470771,.067394347,  -0.014891251039477,               208.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138762950,.068117678,  -0.014891511140259,                88.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138046475,.069412762,  -0.014891712222140,               208.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.137123641,.067422501,  -0.014893870898763,               219.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.137224864,.069579784,  -0.014891260515716,               545.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.134946662,.067956684,  -0.014892582196612,                43.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.137795253,.068000549,  -0.014897526342346,               298.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.136876686,.067262328,  -0.014891880251635,               731.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.136690050,.067232511,  -0.014891586631027,               134.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135230788,.067527043,  -0.014891436354032,              1598.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138854516,.068875876,  -0.014891241087389,              1508.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135728476,.067522936,  -0.014894024325564,               218.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.136006955,.069387788,  -0.014891669605389,               410.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138331496,.068862379,  -0.014895227342586,               726.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.137174307,.067549099,  -0.014895458239170,              1986.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135023011,.068484133,  -0.014893469993746,               225.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.134823611,.068389419,  -0.014891952227837,               123.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135103643,.068876799,  -0.014891765545851,              2575.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.134825677,.068440808,  -0.014891841838747,               635.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.137154724,.067376578,  -0.014893112226370,               444.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.136790975,.069569812,  -0.014891225905358,               303.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138711620,.069002303,  -0.014891705468764,              1183.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.136064536,.067254533,  -0.014891449269803,               284.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138452932,.068869652,  -0.014894388948187,                93.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138121097,.069392809,  -0.014891629020096,               111.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.137595252,.067689724,  -0.014895679064862,                21.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138836773,.068774146,  -0.014891798307795,               264.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138742535,.068047665,  -0.014891232466497,               112.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.136101801,.067578946,  -0.014895877485763,               131.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138494682,.067812937,  -0.014891339862152,               625.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.136326647,.069494879,  -0.014891320573997,               510.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135263496,.069053378,  -0.014891311591423,              1981.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138502437,.069225843,  -0.014891357952513,               502.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.137024391,.067273521,  -0.014891794574066,               137.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.137596622,.067758164,  -0.014896395621541,               261.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138233338,.067632104,  -0.014891299693359,               374.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138274977,.068940185,  -0.014895134487132,               423.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.137285551,.069486092,  -0.014892702513427,               121.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.137710885,.069476924,  -0.014892041308364,              4363.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.134742144,.068187211,  -0.014891334148185,               202.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.136285742,.067863031,  -0.014898847345370,               235.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.136866567,.069522746,  -0.014892097972642,              2028.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.137877601,.069493474,  -0.014891264693172,               395.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.136003172,.067278656,  -0.014891675759825,               282.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138133714,.069400964,  -0.014891462759287,              1116.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.136036379,.068903509,  -0.014897471700459,              1948.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138632950,.069043659,  -0.014892020133670,                85.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.134765802,.068438100,  -0.014891279993130,               383.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.134946512,.067738455,  -0.014891305699161,               212.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135371440,.068956922,  -0.014893149709979,               176.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138921862,.068637614,  -0.014891338761374,               148.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138548331,.068280747,  -0.014894130595120,              1517.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135054604,.068550144,  -0.014893488497327,               320.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135585138,.067493463,  -0.014893046648659,               511.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.134917848,.068272509,  -0.014892951284461,              1054.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.137662681,.069533466,  -0.014891324943485,              1513.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135188549,.067534025,  -0.014891234013596,              1608.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.138262529,.069137833,  -0.014893689667470,              1732.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.134840356,.067938249,  -0.014891596927117,               459.0
 50.00,  0.50,  0.90,  0.10,  0.90,  0.10,  0.50,  0.10,.135075651,.068140490,  -0.014894172586957,               404.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.137317509,.069179528,  -0.014896637196873,               702.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.137307215,.067588798,  -0.014895575220995,               306.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.135052459,.068701924,  -0.014892663258846,               287.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.136701618,.068045164,  -0.014900366855817,               768.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.138048325,.068342527,  -0.014897704866023,               856.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.138685486,.068458467,  -0.014893424536396,               310.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.138296678,.068088534,  -0.014895098885997,               580.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.136943069,.067265021,  -0.014891815295243,               186.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.137418826,.069561493,  -0.014891370101821,               375.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.136351322,.067276010,  -0.014892246572596,                73.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.138650024,.068246662,  -0.014893165269377,               834.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.138528745,.068765820,  -0.014894293288315,               342.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.135416086,.069017314,  -0.014892863465923,              1154.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.135373763,.067841687,  -0.014895046690225,               585.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.134968952,.068530895,  -0.014892831158704,                44.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.135589432,.068619070,  -0.014897028507343,                93.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.138453001,.067882324,  -0.014892353313780,               247.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.136525786,.067300083,  -0.014892720347182,               514.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.136869219,.069539482,  -0.014891828678228,               191.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.137999143,.068355064,  -0.014898001118781,               621.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.135031928,.068797508,  -0.014891805398951,              1060.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.138036066,.068705407,  -0.014897574772606,               355.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.136938345,.067315182,  -0.014892635179156,               743.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.136723326,.067648627,  -0.014897276853175,               149.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.136400197,.068783140,  -0.014899530152392,               108.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.137086348,.069577249,  -0.014891331292418,               149.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.137846806,.069202676,  -0.014895025425860,              1214.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.138482007,.067963109,  -0.014892818854749,               114.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.135142594,.068339142,  -0.014894759715485,               384.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.136877569,.068937679,  -0.014899108401639,               141.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.137154045,.068516529,  -0.014900906581757,               266.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.137331751,.068718583,  -0.014900046428774,               168.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.135916603,.068349748,  -0.014899359515238,                87.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.138814066,.068917192,  -0.014891379936820,               165.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.135129872,.068910896,  -0.014891678114435,               287.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.135554737,.068552645,  -0.014897096853226,               122.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.136185432,.069341513,  -0.014893142790522,               172.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.135420605,.067426114,  -0.014891389806844,               293.0
